ext_gene	transcript	eSTR	log10p	STR_pheno
unc-69	T07A5.6a.1	STR_13996	10.0486249219659	STR length
unc-69	T07A5.6a.1	STR_14085	12.4758473488117	STR length
unc-69	T07A5.6a.1	STR_14206	9.44180667650341	STR length
unc-69	T07A5.6a.1	STR_14243	9.83066190793027	STR length
unc-69	T07A5.6a.1	STR_14247	13.907924350327	STR length
unc-69	T07A5.6a.1	STR_14334	7.99604373936195	STR length
unc-69	T07A5.6a.1	STR_14377	10.4594758549419	STR length
unc-69	T07A5.6b.1	STR_13975	10.8759363798787	STR genotype
unc-69	T07A5.6b.1	STR_13996	12.60595267878	STR genotype
unc-69	T07A5.6b.1	STR_14010	7.6501118763345	STR genotype
unc-69	T07A5.6b.1	STR_14021	33.284795768612	STR genotype
unc-69	T07A5.6b.1	STR_14037	21.1364210825722	STR genotype
unc-69	T07A5.6b.1	STR_14045	19.7226874819847	STR genotype
unc-69	T07A5.6b.1	STR_14085	17.3503247028458	STR genotype
unc-69	T07A5.6b.1	STR_14129	11.9311637745197	STR genotype
unc-69	T07A5.6b.1	STR_14144	12.4837060662238	STR genotype
unc-69	T07A5.6b.1	STR_14187	13.5215151111792	STR genotype
unc-69	T07A5.6b.1	STR_14206	18.6846126083889	STR genotype
unc-69	T07A5.6b.1	STR_14239	12.801767797013	STR genotype
unc-69	T07A5.6b.1	STR_14243	11.3915547205703	STR genotype
unc-69	T07A5.6b.1	STR_14247	24.9289141715813	STR genotype
unc-69	T07A5.6b.1	STR_14270	9.36538884558631	STR genotype
unc-69	T07A5.6b.1	STR_14273	15.3952999512423	STR genotype
unc-69	T07A5.6b.1	STR_14311	12.1589312616981	STR genotype
unc-69	T07A5.6b.1	STR_14334	13.9973189632602	STR genotype
unc-69	T07A5.6b.1	STR_14352	9.51634215902144	STR genotype
unc-69	T07A5.6b.1	STR_14377	11.3748936725625	STR genotype
unc-69	T07A5.6b.1	STR_14381	8.67165254447375	STR genotype
unc-69	T07A5.6b.1	STR_14409	11.0705303219955	STR genotype
unc-69	T07A5.6b.1	STR_14498	7.82254982430457	STR genotype
unc-69	T07A5.6b.1	STR_13996	12.4422254274225	STR length
unc-69	T07A5.6b.1	STR_14010	7.65011187633448	STR length
unc-69	T07A5.6b.1	STR_14085	17.3503247028458	STR length
unc-69	T07A5.6b.1	STR_14187	13.5215151111793	STR length
unc-69	T07A5.6b.1	STR_14206	18.6846126083889	STR length
unc-69	T07A5.6b.1	STR_14239	12.801767797013	STR length
unc-69	T07A5.6b.1	STR_14243	11.3915547205703	STR length
unc-69	T07A5.6b.1	STR_14247	27.8350711152622	STR length
unc-69	T07A5.6b.1	STR_14311	12.1589312616981	STR length
unc-69	T07A5.6b.1	STR_14334	13.9973189632602	STR length
unc-69	T07A5.6b.1	STR_14377	11.3748936725625	STR length
unc-69	T07A5.6b.1	STR_14381	8.76576147200449	STR length
unc-69	T07A5.6b.1	STR_14409	11.0705303219955	STR length
unc-69	T07A5.6b.1	STR_14498	7.82254982430459	STR length
T07A5.7	T07A5.7.1	STR_14188	8.48630313872033	STR genotype
T07A5.7	T07A5.7.1	STR_14430	7.71967742399678	STR genotype
ugt-50	T07C5.1c.2	STR_30339	9.21222408578117	STR genotype
ugt-50	T07C5.1c.2	STR_30425	11.9581507388149	STR genotype
ugt-50	T07C5.1c.2	STR_30453	11.5722061753988	STR genotype
ugt-50	T07C5.1c.2	STR_30425	11.9581507388149	STR length
ugt-50	T07C5.1c.2	STR_30453	8.0134985841463	STR length
ugt-50	T07C5.1e.1	STR_30453	7.68363170660578	STR genotype
T07D10.3	T07D10.3.1	STR_4323	11.0333448657128	STR genotype
T07D10.3	T07D10.3.1	STR_4326	8.22299498725036	STR genotype
T07D10.3	T07D10.3.1	STR_4356	19.2548730194179	STR genotype
T07D10.3	T07D10.3.1	STR_4395	13.8831447303389	STR genotype
T07D10.3	T07D10.3.1	STR_4399	10.3276697400857	STR genotype
T07D10.3	T07D10.3.1	STR_4419	8.26422165722135	STR genotype
T07D10.3	T07D10.3.1	STR_4435	9.65672716636343	STR genotype
T07D10.3	T07D10.3.1	STR_4449	28.4755052283305	STR genotype
T07D10.3	T07D10.3.1	STR_4452	10.963338534502	STR genotype
T07D10.3	T07D10.3.1	STR_4489	8.37815480570842	STR genotype
T07D10.3	T07D10.3.1	STR_4502	26.5641156019769	STR genotype
T07D10.3	T07D10.3.1	STR_4510	21.7929097269369	STR genotype
T07D10.3	T07D10.3.1	STR_4539	8.12209177957179	STR genotype
T07D10.3	T07D10.3.1	STR_4546	27.4931012804813	STR genotype
T07D10.3	T07D10.3.1	STR_4551	31.8194071060739	STR genotype
T07D10.3	T07D10.3.1	STR_4569	32.7079809178256	STR genotype
T07D10.3	T07D10.3.1	STR_4589	40.6660755418903	STR genotype
T07D10.3	T07D10.3.1	STR_4601	28.2600669723078	STR genotype
T07D10.3	T07D10.3.1	STR_4623	38.3673675065442	STR genotype
T07D10.3	T07D10.3.1	STR_4628	8.63150962447648	STR genotype
T07D10.3	T07D10.3.1	STR_4629	13.1891118887791	STR genotype
T07D10.3	T07D10.3.1	STR_4630	10.3595642294115	STR genotype
T07D10.3	T07D10.3.1	STR_4644	36.5771742904869	STR genotype
T07D10.3	T07D10.3.1	STR_4648	15.3632559056966	STR genotype
T07D10.3	T07D10.3.1	STR_4663	16.1065869449794	STR genotype
T07D10.3	T07D10.3.1	STR_4719	14.3589970207859	STR genotype
T07D10.3	T07D10.3.1	STR_4758	17.1642701426714	STR genotype
T07D10.3	T07D10.3.1	STR_4779	15.9053225128563	STR genotype
T07D10.3	T07D10.3.1	STR_4326	8.74918403157178	STR length
T07D10.3	T07D10.3.1	STR_4395	13.8831447303389	STR length
T07D10.3	T07D10.3.1	STR_4435	10.1473198249072	STR length
T07D10.3	T07D10.3.1	STR_4449	28.8150042599288	STR length
T07D10.3	T07D10.3.1	STR_4452	10.6847671672989	STR length
T07D10.3	T07D10.3.1	STR_4489	8.14384556222488	STR length
T07D10.3	T07D10.3.1	STR_4510	18.1478827839654	STR length
T07D10.3	T07D10.3.1	STR_4539	7.97775502913733	STR length
T07D10.3	T07D10.3.1	STR_4546	27.4931012804813	STR length
T07D10.3	T07D10.3.1	STR_4569	12.3051338465915	STR length
T07D10.3	T07D10.3.1	STR_4589	40.6660755418903	STR length
T07D10.3	T07D10.3.1	STR_4601	28.8478316243017	STR length
T07D10.3	T07D10.3.1	STR_4628	8.56182265710959	STR length
T07D10.3	T07D10.3.1	STR_4629	13.189111888779	STR length
T07D10.3	T07D10.3.1	STR_4644	36.5771742904869	STR length
T07D10.3	T07D10.3.1	STR_4648	15.3632559056966	STR length
T07D10.3	T07D10.3.1	STR_4719	14.5529527098726	STR length
T07D10.3	T07D10.3.1	STR_4779	10.4447767544746	STR length
T07D3.4	T07D3.4a.1	STR_5762	10.5000996000658	STR genotype
T07D3.4	T07D3.4a.1	STR_5771	8.87641186549932	STR genotype
T07D3.4	T07D3.4a.1	STR_5825	8.06899365343018	STR genotype
T07D3.4	T07D3.4a.1	STR_5850	8.51728133964272	STR genotype
T07D3.4	T07D3.4a.1	STR_5852	34.0281033722715	STR genotype
T07D3.4	T07D3.4a.1	STR_5946	12.8460797439341	STR genotype
T07D3.4	T07D3.4a.1	STR_5970	23.1315142322598	STR genotype
T07D3.4	T07D3.4a.1	STR_5990	15.1545865188468	STR genotype
T07D3.4	T07D3.4a.1	STR_6004	8.3909718072455	STR genotype
T07D3.4	T07D3.4a.1	STR_6008	49.5292229388342	STR genotype
T07D3.4	T07D3.4a.1	STR_6015	21.7745653142787	STR genotype
T07D3.4	T07D3.4a.1	STR_6057	7.65154332614022	STR genotype
T07D3.4	T07D3.4a.1	STR_6058	8.08542458633759	STR genotype
T07D3.4	T07D3.4a.1	STR_6061	11.7515436143939	STR genotype
T07D3.4	T07D3.4a.1	STR_6081	21.8797281942984	STR genotype
T07D3.4	T07D3.4a.1	STR_6102	21.5330265751591	STR genotype
T07D3.4	T07D3.4a.1	STR_6135	23.3010770104186	STR genotype
T07D3.4	T07D3.4a.1	STR_6138	7.86952819832081	STR genotype
T07D3.4	T07D3.4a.1	STR_6140	7.97903277949775	STR genotype
T07D3.4	T07D3.4a.1	STR_6274	21.8017356518204	STR genotype
T07D3.4	T07D3.4a.1	STR_6312	12.7324581670675	STR genotype
T07D3.4	T07D3.4a.1	STR_5762	11.3036260097729	STR length
T07D3.4	T07D3.4a.1	STR_5771	9.78799437574385	STR length
T07D3.4	T07D3.4a.1	STR_5852	34.0281033722715	STR length
T07D3.4	T07D3.4a.1	STR_5946	12.8460797439341	STR length
T07D3.4	T07D3.4a.1	STR_5990	15.1545865188468	STR length
T07D3.4	T07D3.4a.1	STR_6004	8.3909718072455	STR length
T07D3.4	T07D3.4a.1	STR_6008	49.5292229388342	STR length
T07D3.4	T07D3.4a.1	STR_6061	11.7515436143939	STR length
T07D3.4	T07D3.4a.1	STR_6138	7.86952819832081	STR length
T07D3.4	T07D3.4a.1	STR_6274	11.8392399889034	STR length
T07D3.4	T07D3.4a.1	STR_6312	13.5959051059324	STR length
T07D3.4	T07D3.4b.1	STR_5852	11.8062472559006	STR genotype
T07D3.4	T07D3.4b.1	STR_5970	7.63855258471731	STR genotype
T07D3.4	T07D3.4b.1	STR_6008	9.67610920657126	STR genotype
T07D3.4	T07D3.4b.1	STR_5852	11.8062472559006	STR length
T07D3.4	T07D3.4b.1	STR_6008	9.67610920657125	STR length
T07D3.6	T07D3.6	STR_5770	12.9885075466403	STR genotype
T07D3.6	T07D3.6	STR_5850	9.74739829787511	STR genotype
T07D3.6	T07D3.6	STR_5929	9.08704557506133	STR genotype
T07D3.6	T07D3.6	STR_5970	8.31572962706581	STR genotype
T07D3.6	T07D3.6	STR_5983	15.1428916080746	STR genotype
T07D3.6	T07D3.6	STR_5990	10.7478873633566	STR genotype
T07D3.6	T07D3.6	STR_6004	15.2449899953299	STR genotype
T07D3.6	T07D3.6	STR_6006	14.7663437306181	STR genotype
T07D3.6	T07D3.6	STR_6057	18.5282560181393	STR genotype
T07D3.6	T07D3.6	STR_6316	9.74530467441226	STR genotype
T07D3.6	T07D3.6	STR_5770	12.9885075466403	STR length
T07D3.6	T07D3.6	STR_5825	7.42884235178337	STR length
T07D3.6	T07D3.6	STR_5990	10.7478873633566	STR length
T07D3.6	T07D3.6	STR_6004	15.2449899953299	STR length
T07D3.6	T07D3.6	STR_6316	9.58027955225986	STR length
T07D3.9	T07D3.9a.2	STR_5850	8.62077937287325	STR genotype
T07D3.9	T07D3.9a.2	STR_6005	7.66329715512576	STR genotype
T07D3.9	T07D3.9a.2	STR_6010	8.18218124035989	STR genotype
T07D3.9	T07D3.9a.2	STR_6005	7.66329715512578	STR length
T07D3.9	T07D3.9a.2	STR_6010	8.18218124035989	STR length
rha-1	T07D4.3a.2	STR_8029	21.8747591509157	STR genotype
rha-1	T07D4.3a.2	STR_8039	14.3873777432547	STR genotype
rha-1	T07D4.3a.2	STR_8076	16.988869573871	STR genotype
rha-1	T07D4.3a.2	STR_8084	18.4259127253841	STR genotype
rha-1	T07D4.3a.2	STR_8121	12.3210597841842	STR genotype
rha-1	T07D4.3a.2	STR_8131	21.0129317001952	STR genotype
rha-1	T07D4.3a.2	STR_8139	14.9417559250361	STR genotype
rha-1	T07D4.3a.2	STR_8171	12.4104472492297	STR genotype
rha-1	T07D4.3a.2	STR_8173	10.0799459175841	STR genotype
rha-1	T07D4.3a.2	STR_8178	20.982298940892	STR genotype
rha-1	T07D4.3a.2	STR_8185	12.5640673137668	STR genotype
rha-1	T07D4.3a.2	STR_8194	23.8484261438658	STR genotype
rha-1	T07D4.3a.2	STR_8202	22.4400617269031	STR genotype
rha-1	T07D4.3a.2	STR_8204	13.4014199180738	STR genotype
rha-1	T07D4.3a.2	STR_8215	18.3960361458353	STR genotype
rha-1	T07D4.3a.2	STR_8228	20.3927876332808	STR genotype
rha-1	T07D4.3a.2	STR_8252	17.7479521952627	STR genotype
rha-1	T07D4.3a.2	STR_8257	21.2454205111963	STR genotype
rha-1	T07D4.3a.2	STR_8269	8.05730163413308	STR genotype
rha-1	T07D4.3a.2	STR_8310	14.820450116019	STR genotype
rha-1	T07D4.3a.2	STR_8354	22.0554344747131	STR genotype
rha-1	T07D4.3a.2	STR_8365	22.2375526057619	STR genotype
rha-1	T07D4.3a.2	STR_8366	21.5238524669237	STR genotype
rha-1	T07D4.3a.2	STR_8371	19.6142021574239	STR genotype
rha-1	T07D4.3a.2	STR_8029	21.8747591509156	STR length
rha-1	T07D4.3a.2	STR_8039	14.3873777432547	STR length
rha-1	T07D4.3a.2	STR_8076	16.988869573871	STR length
rha-1	T07D4.3a.2	STR_8084	19.9191462454528	STR length
rha-1	T07D4.3a.2	STR_8121	12.3210597841842	STR length
rha-1	T07D4.3a.2	STR_8131	21.0129317001952	STR length
rha-1	T07D4.3a.2	STR_8139	13.9744260016417	STR length
rha-1	T07D4.3a.2	STR_8171	12.4104472492297	STR length
rha-1	T07D4.3a.2	STR_8173	10.0799459175841	STR length
rha-1	T07D4.3a.2	STR_8185	12.5640673137668	STR length
rha-1	T07D4.3a.2	STR_8194	23.8484261438658	STR length
rha-1	T07D4.3a.2	STR_8202	21.5768625169844	STR length
rha-1	T07D4.3a.2	STR_8204	13.4014199180738	STR length
rha-1	T07D4.3a.2	STR_8215	18.3960361458353	STR length
rha-1	T07D4.3a.2	STR_8233	7.3918012941816	STR length
rha-1	T07D4.3a.2	STR_8252	17.7479521952627	STR length
rha-1	T07D4.3a.2	STR_8269	8.05730163413306	STR length
rha-1	T07D4.3a.2	STR_8310	15.4755481147821	STR length
rha-1	T07D4.3a.2	STR_8326	7.48637927976284	STR length
rha-1	T07D4.3a.2	STR_8354	22.0554344747131	STR length
rha-1	T07D4.3a.2	STR_8365	22.2375526057619	STR length
rha-1	T07D4.3a.2	STR_8366	21.7660707131262	STR length
rha-1	T07D4.3a.2	STR_8371	19.6142021574239	STR length
rha-1	T07D4.3b.1	STR_8029	36.5717077741925	STR genotype
rha-1	T07D4.3b.1	STR_8039	18.0036066366944	STR genotype
rha-1	T07D4.3b.1	STR_8076	27.6364833293183	STR genotype
rha-1	T07D4.3b.1	STR_8084	29.117975847652	STR genotype
rha-1	T07D4.3b.1	STR_8121	12.1597464492231	STR genotype
rha-1	T07D4.3b.1	STR_8131	32.127020476682	STR genotype
rha-1	T07D4.3b.1	STR_8139	26.0258494164707	STR genotype
rha-1	T07D4.3b.1	STR_8171	13.133180901504	STR genotype
rha-1	T07D4.3b.1	STR_8173	8.72593995478594	STR genotype
rha-1	T07D4.3b.1	STR_8178	31.8669755589021	STR genotype
rha-1	T07D4.3b.1	STR_8185	9.46114574145024	STR genotype
rha-1	T07D4.3b.1	STR_8194	36.6733472704464	STR genotype
rha-1	T07D4.3b.1	STR_8202	33.2422342868507	STR genotype
rha-1	T07D4.3b.1	STR_8204	15.5055581190584	STR genotype
rha-1	T07D4.3b.1	STR_8215	29.4777322806919	STR genotype
rha-1	T07D4.3b.1	STR_8228	33.136692316164	STR genotype
rha-1	T07D4.3b.1	STR_8252	26.2964048486906	STR genotype
rha-1	T07D4.3b.1	STR_8257	36.4716657162326	STR genotype
rha-1	T07D4.3b.1	STR_8265	8.12785361500409	STR genotype
rha-1	T07D4.3b.1	STR_8269	21.0744980162473	STR genotype
rha-1	T07D4.3b.1	STR_8310	26.4366226255002	STR genotype
rha-1	T07D4.3b.1	STR_8326	8.76288739634657	STR genotype
rha-1	T07D4.3b.1	STR_8354	31.5022998396392	STR genotype
rha-1	T07D4.3b.1	STR_8365	34.8320408256563	STR genotype
rha-1	T07D4.3b.1	STR_8366	31.4001657348395	STR genotype
rha-1	T07D4.3b.1	STR_8371	30.2052219496438	STR genotype
rha-1	T07D4.3b.1	STR_8029	36.5717077741925	STR length
rha-1	T07D4.3b.1	STR_8039	18.0036066366945	STR length
rha-1	T07D4.3b.1	STR_8076	27.6364833293183	STR length
rha-1	T07D4.3b.1	STR_8084	30.4652085478044	STR length
rha-1	T07D4.3b.1	STR_8121	12.1597464492231	STR length
rha-1	T07D4.3b.1	STR_8131	32.127020476682	STR length
rha-1	T07D4.3b.1	STR_8139	25.2537825560093	STR length
rha-1	T07D4.3b.1	STR_8171	13.133180901504	STR length
rha-1	T07D4.3b.1	STR_8173	8.72593995478594	STR length
rha-1	T07D4.3b.1	STR_8185	9.46114574145024	STR length
rha-1	T07D4.3b.1	STR_8194	36.6733472704464	STR length
rha-1	T07D4.3b.1	STR_8202	33.1799617547863	STR length
rha-1	T07D4.3b.1	STR_8204	15.5055581190584	STR length
rha-1	T07D4.3b.1	STR_8215	29.4777322806919	STR length
rha-1	T07D4.3b.1	STR_8252	26.2964048486905	STR length
rha-1	T07D4.3b.1	STR_8269	21.0744980162473	STR length
rha-1	T07D4.3b.1	STR_8310	28.4182447869194	STR length
rha-1	T07D4.3b.1	STR_8326	8.76288739634657	STR length
rha-1	T07D4.3b.1	STR_8354	31.5022998396392	STR length
rha-1	T07D4.3b.1	STR_8365	34.8320408256563	STR length
rha-1	T07D4.3b.1	STR_8366	31.5913907940915	STR length
rha-1	T07D4.3b.1	STR_8371	30.205221949644	STR length
T07F10.3	T07F10.3.1	STR_24584	10.1481273853681	STR genotype
T07F10.3	T07F10.3.1	STR_24695	7.70142218950943	STR genotype
T07F10.3	T07F10.3.1	STR_24584	10.1481273853681	STR length
T07F10.3	T07F10.3.1	STR_24695	7.60220794738394	STR length
T07F10.5	T07F10.5.1	STR_24598	22.5788501041204	STR genotype
T07F10.5	T07F10.5.1	STR_24766	9.48137128040353	STR genotype
T07F10.5	T07F10.5.1	STR_24819	7.94290880706527	STR genotype
T07F10.5	T07F10.5.1	STR_24834	10.0351531420848	STR genotype
T07F10.5	T07F10.5.1	STR_24852	9.87315817522272	STR genotype
T07F10.5	T07F10.5.1	STR_24872	16.9503450613001	STR genotype
T07F10.5	T07F10.5.1	STR_24882	7.79863979121109	STR genotype
T07F10.5	T07F10.5.1	STR_24598	22.4113383122875	STR length
T07F10.5	T07F10.5.1	STR_24622	8.91128990476783	STR length
T07F10.5	T07F10.5.1	STR_24766	9.48137128040353	STR length
T07F10.5	T07F10.5.1	STR_24819	8.51433431702256	STR length
T07F10.5	T07F10.5.1	STR_24852	9.87315817522274	STR length
T07F10.5	T07F10.5.1	STR_24872	17.258525570658	STR length
T07F12.1	T07F12.1.1	STR_28840	9.2728784455825	STR genotype
T07F12.1	T07F12.1.1	STR_28843	9.87796725336196	STR genotype
T07F12.1	T07F12.1.1	STR_28849	8.74622197107687	STR genotype
T07F12.1	T07F12.1.1	STR_28866	8.42382503078937	STR genotype
T07F12.1	T07F12.1.1	STR_28901	8.72504816550832	STR genotype
T07F12.1	T07F12.1.1	STR_28932	9.01003493098297	STR genotype
T07F12.1	T07F12.1.1	STR_28946	9.92889373287971	STR genotype
T07F12.1	T07F12.1.1	STR_28951	8.24507816093201	STR genotype
T07F12.1	T07F12.1.1	STR_29025	8.23188899242934	STR genotype
T07F12.1	T07F12.1.1	STR_28813	8.45903562649909	STR length
T07F12.1	T07F12.1.1	STR_28837	8.94004780778558	STR length
T07F12.1	T07F12.1.1	STR_28843	10.1233020408998	STR length
T07F12.1	T07F12.1.1	STR_28849	9.82430279865597	STR length
T07F12.1	T07F12.1.1	STR_28866	8.42382503078937	STR length
T07F12.1	T07F12.1.1	STR_28901	10.2925565712996	STR length
T07F12.1	T07F12.1.1	STR_28926	8.07103797916076	STR length
T07F12.1	T07F12.1.1	STR_28946	10.2301160685492	STR length
T07F12.1	T07F12.1.1	STR_28951	8.24507816093201	STR length
T07F12.1	T07F12.1.1	STR_29025	8.0390257137814	STR length
T07F12.1	T07F12.1.1	STR_29035	7.68094651902646	STR length
T07F8.4	T07F8.4.2	STR_7815	8.73468360968124	STR genotype
T07F8.4	T07F8.4.2	STR_7817	9.37149375637599	STR genotype
T07F8.4	T07F8.4.2	STR_7842	8.26321495497204	STR genotype
T07F8.4	T07F8.4.2	STR_7874	10.2522404796856	STR genotype
T07F8.4	T07F8.4.2	STR_7903	9.57813107311535	STR genotype
T07F8.4	T07F8.4.2	STR_7909	9.09991408693257	STR genotype
T07F8.4	T07F8.4.2	STR_7994	8.61845643030833	STR genotype
T07F8.4	T07F8.4.2	STR_8002	8.45228909068399	STR genotype
T07F8.4	T07F8.4.2	STR_8029	7.77054172052101	STR genotype
T07F8.4	T07F8.4.2	STR_7815	8.51121160385882	STR length
T07F8.4	T07F8.4.2	STR_7817	8.15366605338801	STR length
T07F8.4	T07F8.4.2	STR_7822	7.55341197884745	STR length
T07F8.4	T07F8.4.2	STR_7842	8.26321495497204	STR length
T07F8.4	T07F8.4.2	STR_7874	10.2522404796856	STR length
T07F8.4	T07F8.4.2	STR_7903	9.57813107311535	STR length
T07F8.4	T07F8.4.2	STR_7909	9.09991408693257	STR length
T07F8.4	T07F8.4.2	STR_7994	8.61845643030833	STR length
T07F8.4	T07F8.4.2	STR_8002	8.45228909068399	STR length
T07F8.4	T07F8.4.2	STR_8029	7.77054172052101	STR length
zim-2	T07G12.10.1	STR_19498	8.69284923173915	STR genotype
zim-2	T07G12.10.1	STR_19555	11.5554654793122	STR genotype
zim-2	T07G12.10.1	STR_19576	10.511825948411	STR genotype
zim-2	T07G12.10.1	STR_19603	9.278457520148	STR genotype
zim-2	T07G12.10.1	STR_19605	11.1440784962644	STR genotype
zim-2	T07G12.10.1	STR_19686	10.192048206488	STR genotype
zim-2	T07G12.10.1	STR_19711	9.57284630335087	STR genotype
zim-2	T07G12.10.1	STR_19717	9.78919873635466	STR genotype
zim-2	T07G12.10.1	STR_19727	11.6168710646855	STR genotype
zim-2	T07G12.10.1	STR_19743	10.4338948268892	STR genotype
zim-2	T07G12.10.1	STR_19555	11.500092520067	STR length
zim-2	T07G12.10.1	STR_19576	10.464374580241	STR length
zim-2	T07G12.10.1	STR_19603	9.278457520148	STR length
zim-2	T07G12.10.1	STR_19605	11.1440784962644	STR length
zim-2	T07G12.10.1	STR_19675	7.48068857905585	STR length
zim-2	T07G12.10.1	STR_19686	10.192048206488	STR length
zim-2	T07G12.10.1	STR_19717	9.83382923170535	STR length
zim-2	T07G12.10.1	STR_19727	13.2869290966222	STR length
zim-2	T07G12.10.1	STR_19743	10.3921376463968	STR length
zim-2	T07G12.10.2	STR_19414	14.6403013482445	STR genotype
zim-2	T07G12.10.2	STR_19472	10.2137057058072	STR genotype
zim-2	T07G12.10.2	STR_19475	12.9085943787561	STR genotype
zim-2	T07G12.10.2	STR_19498	29.436584532729	STR genotype
zim-2	T07G12.10.2	STR_19532	17.0423343061451	STR genotype
zim-2	T07G12.10.2	STR_19555	42.6761196759424	STR genotype
zim-2	T07G12.10.2	STR_19576	32.4910461695721	STR genotype
zim-2	T07G12.10.2	STR_19603	27.341964770541	STR genotype
zim-2	T07G12.10.2	STR_19605	22.9447172696476	STR genotype
zim-2	T07G12.10.2	STR_19606	10.1376831378823	STR genotype
zim-2	T07G12.10.2	STR_19675	19.8029695944753	STR genotype
zim-2	T07G12.10.2	STR_19676	19.8383004321225	STR genotype
zim-2	T07G12.10.2	STR_19686	22.1453375444759	STR genotype
zim-2	T07G12.10.2	STR_19688	14.2767875115092	STR genotype
zim-2	T07G12.10.2	STR_19707	22.482111223754	STR genotype
zim-2	T07G12.10.2	STR_19711	41.9052695447598	STR genotype
zim-2	T07G12.10.2	STR_19717	25.3186465632427	STR genotype
zim-2	T07G12.10.2	STR_19727	37.5436856964818	STR genotype
zim-2	T07G12.10.2	STR_19732	29.7311332355275	STR genotype
zim-2	T07G12.10.2	STR_19743	40.9397044203853	STR genotype
zim-2	T07G12.10.2	STR_19753	24.2453751748947	STR genotype
zim-2	T07G12.10.2	STR_19414	16.7736663687546	STR length
zim-2	T07G12.10.2	STR_19472	10.2137057058071	STR length
zim-2	T07G12.10.2	STR_19475	12.6028656939963	STR length
zim-2	T07G12.10.2	STR_19532	17.4428087776187	STR length
zim-2	T07G12.10.2	STR_19555	43.9028239456955	STR length
zim-2	T07G12.10.2	STR_19576	33.2724463704754	STR length
zim-2	T07G12.10.2	STR_19603	27.341964770541	STR length
zim-2	T07G12.10.2	STR_19605	22.9447172696476	STR length
zim-2	T07G12.10.2	STR_19675	19.8029695944753	STR length
zim-2	T07G12.10.2	STR_19676	20.2671861139919	STR length
zim-2	T07G12.10.2	STR_19686	22.1453375444759	STR length
zim-2	T07G12.10.2	STR_19707	26.7080995341469	STR length
zim-2	T07G12.10.2	STR_19717	25.9637148706794	STR length
zim-2	T07G12.10.2	STR_19727	44.6737542457174	STR length
zim-2	T07G12.10.2	STR_19732	30.3291844652067	STR length
zim-2	T07G12.10.2	STR_19743	42.1785873838466	STR length
zim-2	T07G12.10.2	STR_19753	24.9114962678062	STR length
zim-3	T07G12.11b.1	STR_19499	7.69220567574167	STR genotype
him-8	T07G12.12a.1	STR_19498	11.0992878480487	STR genotype
him-8	T07G12.12a.1	STR_19555	8.43159151145738	STR genotype
him-8	T07G12.12a.1	STR_19576	7.53941572136054	STR genotype
him-8	T07G12.12a.1	STR_19603	7.80121624004515	STR genotype
him-8	T07G12.12a.1	STR_19743	11.9411591202203	STR genotype
him-8	T07G12.12a.1	STR_19555	8.44103711485528	STR length
him-8	T07G12.12a.1	STR_19576	7.53639869769394	STR length
him-8	T07G12.12a.1	STR_19603	7.80121624004515	STR length
him-8	T07G12.12a.1	STR_19743	11.9451908730244	STR length
him-8	T07G12.12a.2	STR_19576	8.83854268627924	STR genotype
him-8	T07G12.12a.2	STR_19686	7.86824319587093	STR genotype
him-8	T07G12.12a.2	STR_19717	8.53560947504408	STR genotype
him-8	T07G12.12a.2	STR_19727	8.98763280209252	STR genotype
him-8	T07G12.12a.2	STR_19743	9.74049470582875	STR genotype
him-8	T07G12.12a.2	STR_19576	8.77916569526054	STR length
him-8	T07G12.12a.2	STR_19603	7.48529164722805	STR length
him-8	T07G12.12a.2	STR_19675	7.46985328042304	STR length
him-8	T07G12.12a.2	STR_19686	7.86824319587093	STR length
him-8	T07G12.12a.2	STR_19717	8.43243877486757	STR length
him-8	T07G12.12a.2	STR_19743	9.67269590282048	STR length
zim-1	T07G12.6a.2	STR_19499	9.56700934960273	STR genotype
zim-1	T07G12.6b.1	STR_19414	9.95173467117214	STR genotype
zim-1	T07G12.6b.1	STR_19475	11.1863645274454	STR genotype
zim-1	T07G12.6b.1	STR_19499	9.00503078206399	STR genotype
zim-1	T07G12.6b.1	STR_19532	10.9610479676688	STR genotype
zim-1	T07G12.6b.1	STR_19707	7.84772096896868	STR genotype
zim-1	T07G12.6b.1	STR_19732	7.8861004716718	STR genotype
zim-1	T07G12.6b.1	STR_19475	12.4212061928746	STR length
zim-1	T07G12.6b.1	STR_19532	11.9915081647716	STR length
zim-1	T07G12.6b.1	STR_19676	8.19320359629157	STR length
zim-1	T07G12.6b.1	STR_19707	8.38660346227978	STR length
T07G12.8	T07G12.8	STR_19414	30.9720668189229	STR genotype
T07G12.8	T07G12.8	STR_19472	8.28191373815615	STR genotype
T07G12.8	T07G12.8	STR_19475	31.2964579836731	STR genotype
T07G12.8	T07G12.8	STR_19488	23.0995137289059	STR genotype
T07G12.8	T07G12.8	STR_19498	34.8344922799079	STR genotype
T07G12.8	T07G12.8	STR_19499	17.4840441891134	STR genotype
T07G12.8	T07G12.8	STR_19532	34.6486908533622	STR genotype
T07G12.8	T07G12.8	STR_19555	33.5636446805005	STR genotype
T07G12.8	T07G12.8	STR_19576	27.9546202200705	STR genotype
T07G12.8	T07G12.8	STR_19603	34.5473300064307	STR genotype
T07G12.8	T07G12.8	STR_19605	19.5436170584663	STR genotype
T07G12.8	T07G12.8	STR_19606	16.3272629969587	STR genotype
